,RCLC1 Price,Date,Daily Return
634,2.687,1996-06-26,0.007471084433477026
635,2.787,1996-06-27,0.03654041886645705
636,2.911,1996-06-28,0.04353091626367497
637,2.76,1996-07-01,-0.0532659850344276
638,2.81,1996-07-02,0.017953803616595845
639,2.841,1996-07-03,0.010971619526396527
640,2.827,1996-07-08,-0.004940024160597676
641,2.739,1996-07-09,-0.031623188430512185
642,2.777,1996-07-10,0.013778318043721519
643,2.696,1996-07-11,-0.029602015274601864
644,2.761,1996-07-12,0.023823739897956844
645,2.765,1996-07-15,0.0014477020262807423
646,2.76,1996-07-16,-0.0018099552452396416
647,2.638,1996-07-17,-0.0452096254339357
648,2.43,1996-07-18,-0.08212979694266571
649,2.359,1996-07-19,-0.029653456926919237
650,2.181,1996-07-22,-0.07845431320604591
651,2.39,1996-07-23,0.09150987872392723
652,2.359,1996-07-24,-0.013055565517881361
653,2.322,1996-07-25,-0.01580891714983821
654,2.192,1996-07-26,-0.05761451418993065
655,2.046,1996-07-29,-0.06892770155633456
656,2.144,1996-07-30,0.046786575679120986
657,2.163,1996-07-31,0.008822903762365986
658,2.276,1996-08-01,0.05092336929316268
659,2.315,1996-08-02,0.016990171274112977
660,2.215,1996-08-05,-0.04415728404109847
661,2.124,1996-08-06,-0.04195130011740648
662,2.091,1996-08-07,-0.01565868293319587
663,2.068,1996-08-08,-0.011060463800313926
664,2.103,1996-08-09,0.016782940074379995
665,2.074,1996-08-12,-0.013885786913227312
666,2.056,1996-08-13,-0.00871676221441683
667,2.086,1996-08-14,0.014486008985661977
668,2.04,1996-08-15,-0.02229854872245557
669,2.14,1996-08-16,0.04785602117763514
670,2.187,1996-08-19,0.021724912660870604
671,2.053,1996-08-20,-0.06322860365783418
672,2.03,1996-08-21,-0.011266344983100668
673,1.921,1996-08-22,-0.055189909267276266
674,1.95,1996-08-23,0.014983488789235796
675,1.853,1996-08-26,-0.051023425272432685
676,1.882,1996-08-27,0.015529093859965032
677,1.865,1996-08-28,-0.00907398806740901
678,1.907,1996-08-29,0.02227027352250312
679,1.859,1996-08-30,-0.025492617878975065
680,1.821,1996-09-03,-0.0206529079938361
681,1.764,1996-09-04,-0.03180184316087136
682,1.809,1996-09-05,0.025190248828558495
683,1.863,1996-09-06,0.029413885206293407
684,1.898,1996-09-09,0.018612608568284582
685,1.791,1996-09-10,-0.05802657710916137
686,1.806,1996-09-11,0.00834033191621895
687,1.813,1996-09-12,0.003868476777920332
688,1.864,1996-09-13,0.027741784490685446
689,1.973,1996-09-16,0.056830510777078944
690,1.934,1996-09-17,-0.019964830009375753
691,1.968,1996-09-18,0.01742740159895912
692,2.063,1996-09-19,0.04714343545905315
693,1.965,1996-09-20,-0.0486689887678903
694,1.873,1996-09-23,-0.047950821859273185
695,1.828,1996-09-24,-0.02431895042999312
696,2.096,1996-09-25,0.13680829342683748
697,2.137,1996-09-26,0.01937220987821478
698,2.181,1996-09-27,0.020380510882481526
699,2.214,1996-09-30,0.015017347066953131
700,2.185,1996-10-01,-0.013185005738891604
701,2.18,1996-10-02,-0.0022909517465558244
702,2.346,1996-10-03,0.073386873430286
703,2.396,1996-10-04,0.021088930021919083
704,2.369,1996-10-07,-0.011332755076554348
705,2.438,1996-10-08,0.02871010588243136
706,2.47,1996-10-09,0.013040119580806062
707,2.371,1996-10-10,-0.04090634355661746
708,2.347,1996-10-11,-0.010173890214382015
709,2.3,1996-10-14,-0.020228793933782564
710,2.464,1996-10-15,0.06887692273616945
711,2.437,1996-10-16,-0.011018271028204213
712,2.428,1996-10-17,-0.0036999014458172796
713,2.4,1996-10-18,-0.011599135843351918
714,2.482,1996-10-21,0.03359594942851576
715,2.625,1996-10-22,0.05601620926117161
716,2.575,1996-10-23,-0.019231361927887533
717,2.485,1996-10-24,-0.035576874567107564
718,2.652,1996-10-25,0.0650414127750242
719,2.731,1996-10-28,0.02935377016795178
720,2.795,1996-10-29,0.02316426411549452
721,2.864,1996-10-30,0.024387142491336618
722,2.728,1996-10-31,-0.048650509117183376
723,2.662,1996-11-01,-0.02449102000829587
724,2.573,1996-11-04,-0.03400518667331274
725,2.674,1996-11-05,0.03850294538014427
726,2.684,1996-11-06,0.0037327404296839204
727,2.643,1996-11-07,-0.015393583487283338
728,2.669,1996-11-08,0.009789234800234956
729,2.733,1996-11-11,0.023696036523543844
730,2.646,1996-11-12,-0.032350841253167034
731,2.645,1996-11-13,-0.00037800038250122565
732,2.787,1996-11-14,0.052294683189548434
733,2.908,1996-11-15,0.042499811171461725
734,2.978,1996-11-18,0.023786374590544487
735,3.306,1996-11-19,0.10448706513701518
736,3.627,1996-11-20,0.09266686090193278
737,3.901,1996-11-21,0.07282707022375419
738,3.437,1996-11-22,-0.12663393265682266
739,3.494,1996-11-25,0.01644821384416814
740,3.581,1996-11-26,0.02459487930443075
741,3.497,1996-11-27,-0.023736632935056828
742,3.246,1996-12-02,-0.07448198898883929
743,3.364,1996-12-03,0.035707273018302024
744,3.505,1996-12-04,0.041059778375851785
745,3.784,1996-12-05,0.07659113070307833
746,3.487,1996-12-06,-0.08173988349611765
747,3.222,1996-12-09,-0.07903948293873153
748,3.396,1996-12-10,0.05259598369431814
749,3.493,1996-12-11,0.028162697375594018
750,3.529,1996-12-12,0.01025357886843817
751,3.851,1996-12-13,0.08731831013963878
752,4.467,1996-12-16,0.14838418753720967
753,4.17,1996-12-17,-0.06880100655927145
754,4.075,1996-12-18,-0.02304528911788402
755,4.409,1996-12-19,0.07877715968297444
756,4.573,1996-12-20,0.0365215383001177
757,4.192,1996-12-23,-0.0869914976571771
758,3.998,1996-12-24,-0.04738371094053265
759,3.384,1996-12-26,-0.16673579433423158
760,2.984,1996-12-27,-0.12579375940246237
761,2.677,1996-12-30,-0.10856791780329889
762,2.757,1996-12-31,0.02944636750344433
763,2.89,1997-01-02,0.04711337008268117
764,3.106,1997-01-03,0.07207922260215437
765,3.636,1997-01-06,0.15754845158873712
766,3.334,1997-01-07,-0.08671139198663012
767,3.513,1997-01-08,0.052297588955087654
768,3.481,1997-01-09,-0.009150764454388088
769,3.316,1997-01-10,-0.04856037155625336
770,3.254,1997-01-13,-0.018874228476202473
771,3.393,1997-01-14,0.04182947700524692
772,3.611,1997-01-15,0.06227025649322779
773,3.341,1997-01-16,-0.07771457892070116
774,3.257,1997-01-17,-0.025463637080523065
775,3.07,1997-01-20,-0.05912896469499078
776,2.916,1997-01-21,-0.05146474745269407
777,2.908,1997-01-22,-0.002747254475138807
778,2.794,1997-01-23,-0.03999129883650282
779,2.824,1997-01-24,0.010680058796225531
780,2.986,1997-01-27,0.055780379486003145
781,2.546,1997-01-28,-0.15941119898178407
782,2.438,1997-01-29,-0.04334546907613482
783,2.486,1997-01-30,0.01949696202943961
784,2.385,1997-01-31,-0.04147586874821501
785,2.313,1997-02-03,-0.030653741091002287
786,2.497,1997-02-04,0.07654462804833398
787,2.43,1997-02-05,-0.027198753945178983
788,2.361,1997-02-06,-0.02880599924908117
789,2.182,1997-02-07,-0.07884337069249689
790,2.167,1997-02-10,-0.006898164856657113
791,2.224,1997-02-11,0.02596365383411417
792,2.09,1997-02-12,-0.0621433104116165
793,1.999,1997-02-13,-0.044517010458456505
794,1.966,1997-02-14,-0.016646033793288252
795,1.964,1997-02-18,-0.0010178117927007147
796,2.016,1997-02-19,0.026132140276848122
797,1.922,1997-02-20,-0.047749039661021495
798,1.936,1997-02-21,0.007257678306284511
799,1.78,1997-02-24,-0.0840106245503915
800,1.865,1997-02-25,0.04664768879178503
801,1.874,1997-02-26,0.004814130720451717
802,1.838,1997-02-27,-0.019397159882735195
803,1.821,1997-02-28,-0.009292223188024525
804,1.803,1997-03-03,-0.009933856524290737
805,1.943,1997-03-04,0.07478122617412296
806,1.839,1997-03-05,-0.055011224773119045
807,1.886,1997-03-06,0.02523623858908158
808,1.947,1997-03-07,0.0318315421787969
809,1.937,1997-03-10,-0.0051493419652037815
810,1.919,1997-03-11,-0.009336167399296021
811,1.955,1997-03-12,0.018585976411766285
812,1.942,1997-03-13,-0.0066718235681960175
813,1.96,1997-03-14,0.009226103373292632
814,1.909,1997-03-17,-0.02636492849881522
815,1.897,1997-03-18,-0.006305853790733396
816,1.896,1997-03-19,-0.0005272871200471477
817,1.892,1997-03-20,-0.0021119332031435015
818,1.84,1997-03-21,-0.027868899008792147
819,1.805,1997-03-24,-0.01920497983605004
820,1.884,1997-03-25,0.04283658436932701
821,1.883,1997-03-26,-0.0005309264791559006
822,1.928,1997-03-27,0.02361694651333851
823,1.926,1997-03-31,-0.0010378828124200546
824,1.882,1997-04-01,-0.023110272212746
825,1.867,1997-04-02,-0.008002176603602256
826,1.905,1997-04-03,0.020149144019078743
827,1.942,1997-04-04,0.019236361290468948
828,1.946,1997-04-07,0.0020576138946801622
829,1.916,1997-04-08,-0.015536304215144485
830,1.901,1997-04-09,-0.00785961604237663
831,1.9,1997-04-10,-0.0005261773338973785
832,1.933,1997-04-11,0.017219314053799187
833,1.953,1997-04-14,0.010293451668348098
834,1.937,1997-04-15,-0.00822626746968307
835,2.005,1997-04-16,0.0345036763336735
836,2.069,1997-04-17,0.03142133800487339
837,2.081,1997-04-18,0.005783148648091488
838,2.064,1997-04-21,-0.008202699792181013
839,2.114,1997-04-22,0.023936039828729418
840,2.06,1997-04-23,-0.02587590464655612
841,2.122,1997-04-24,0.029653057390301496
842,2.126,1997-04-25,0.0018832397279648725
843,2.081,1997-04-28,-0.021393732508258836
844,2.142,1997-04-29,0.02889142461405955
845,2.184,1997-04-30,0.01941808585710173
846,2.243,1997-05-01,0.026656197655412564
847,2.267,1997-05-02,0.010643115987320782
848,2.22,1997-05-05,-0.02095017564120375
849,2.309,1997-05-06,0.039307334488170156
850,2.353,1997-05-07,0.01887657937286722
851,2.273,1997-05-08,-0.034590564874819346
852,2.242,1997-05-09,-0.013732220220438013
853,2.224,1997-05-12,-0.008060948261632127
854,2.189,1997-05-13,-0.015862557847610124
855,2.276,1997-05-14,0.038974697723358584
856,2.195,1997-05-15,-0.03623746973694981
857,2.249,1997-05-16,0.024303626450043976
858,2.215,1997-05-19,-0.01523326948007975
859,2.191,1997-05-20,-0.010894342883769463
860,2.206,1997-05-21,0.006822860217981362
861,2.196,1997-05-22,-0.004543397184026457
862,2.285,1997-05-23,0.03972850069888388
863,2.363,1997-05-27,0.03356597385860261
864,2.346,1997-05-28,-0.00722024797348702
865,2.25,1997-05-29,-0.041781534014955
866,2.239,1997-05-30,-0.004900878599711043
867,2.11,1997-06-02,-0.0593413901286427
868,2.103,1997-06-03,-0.003323050767412265
869,2.157,1997-06-04,0.02535347068645645
870,2.177,1997-06-05,0.009229414845391073
871,2.188,1997-06-06,0.005040102307324525
872,2.14,1997-06-09,-0.02218205552597464
873,2.122,1997-06-10,-0.008446788841968825
874,2.071,1997-06-11,-0.024327457778344126
875,2.08,1997-06-12,0.004336311299779541
876,2.149,1997-06-13,0.032634723947146796
877,2.147,1997-06-16,-0.0009310987637295734
878,2.159,1997-06-17,0.005573632636026241
879,2.171,1997-06-18,0.005542739363484545
880,2.221,1997-06-19,0.022769654016135676
881,2.235,1997-06-20,0.006283683153241752
882,2.246,1997-06-23,0.004909628250719268
883,2.286,1997-06-24,0.01765270905636757
884,2.213,1997-06-25,-0.032454504303706264
885,2.145,1997-06-26,-0.031209508688932325
886,2.139,1997-06-27,-0.002801122279711779
887,2.139,1997-06-30,0.0
888,2.11,1997-07-01,-0.013650482612293383
889,2.067,1997-07-02,-0.020589666788343737
890,2.103,1997-07-03,0.01726661602093155
891,2.068,1997-07-07,-0.016782940074380148
892,2.116,1997-07-08,0.022945557349870322
893,2.098,1997-07-09,-0.008543004021947598
894,2.115,1997-07-10,0.00807030252413601
895,2.094,1997-07-11,-0.009978700049896308
896,2.151,1997-07-14,0.02685673783724794
897,2.162,1997-07-15,0.005100868931423532
898,2.174,1997-07-16,0.005535069482001068
899,2.175,1997-07-17,0.0004598758416297593
900,2.168,1997-07-18,-0.003223580963247453
901,2.085,1997-07-21,-0.03903622832663507
902,2.117,1997-07-22,0.015231136901963326
903,2.148,1997-07-23,0.014537184493890154
904,2.175,1997-07-24,0.012491487894029053
905,2.146,1997-07-25,-0.013423020332140661
906,2.183,1997-07-28,0.01709443335930004
907,2.161,1997-07-29,-0.0101290000430578
908,2.161,1997-07-30,0.0
909,2.177,1997-07-31,0.007376704727661397
910,2.161,1997-08-01,-0.007376704727661487
911,2.374,1997-08-04,0.09400521866272732
912,2.374,1997-08-05,0.0
913,2.351,1997-08-06,-0.009735526629543896
914,2.444,1997-08-07,0.03879527175141637
915,2.503,1997-08-08,0.02385397114028844
916,2.586,1997-08-11,0.032622267900028576
917,2.475,1997-08-12,-0.043871884329012005
918,2.472,1997-08-13,-0.0012128564252092936
919,2.428,1997-08-14,-0.017959666398192575
920,2.432,1997-08-15,0.001646090906668717
921,2.426,1997-08-18,-0.0024701535820621447
922,2.528,1997-08-19,0.041184665762752544
923,2.449,1997-08-20,-0.031748698314580416
924,2.367,1997-08-21,-0.034056447438183715
925,2.453,1997-08-22,0.03568843474450526
926,2.489,1997-08-25,0.014569258109102624
927,2.514,1997-08-26,0.009994086782600739
928,2.515,1997-08-27,0.0003976933836469129
929,2.656,1997-08-28,0.05454842806248496
930,2.714,1997-08-29,0.02160232979848992
931,2.793,1997-09-02,0.0286927255503623
932,2.807,1997-09-03,0.005000010416705619
933,2.677,1997-09-04,-0.04741953284153
934,2.697,1997-09-05,0.007443279619377426
935,2.688,1997-09-08,-0.0033426214966897263
936,2.699,1997-09-09,0.00408391137496445
937,2.702,1997-09-10,0.001110905502139462
938,2.766,1997-09-11,0.02340999370455931
939,2.795,1997-09-12,0.010429873364495978
940,2.786,1997-09-15,-0.003225231249448523
941,2.722,1997-09-16,-0.023239971128339632
942,2.683,1997-09-17,-0.014431332785787261
943,2.887,1997-09-18,0.07328232923731107
944,2.837,1997-09-19,-0.01747074485408364
945,2.993,1997-09-22,0.053529073043847464
946,3.048,1997-09-23,0.018209408953838026
947,3.019,1997-09-24,-0.009559987099698037
948,3.298,1997-09-25,0.08839057341270543
949,3.346,1997-09-26,0.014449378427225018
950,3.015,1997-09-29,-0.10416577238548343
951,3.082,1997-09-30,0.021978906718775167
952,3.124,1997-10-01,0.01353549507951563
953,3.113,1997-10-02,-0.0035273405179684107
954,3.125,1997-10-03,0.0038473917288937517
955,2.979,1997-10-06,-0.04784660945721957
956,2.877,1997-10-07,-0.034839589161734456
957,2.915,1997-10-08,0.013121735233044825
958,2.926,1997-10-09,0.0037664827954768648
959,3.082,1997-10-10,0.05194243429999131
960,3.033,1997-10-13,-0.016026508191479893
961,3.006,1997-10-14,-0.008941937375661393
962,3.039,1997-10-15,0.01091822260387345
963,3.247,1997-10-16,0.06620297918605289
964,3.288,1997-10-17,0.012547984073224579
965,3.39,1997-10-20,0.030550444198425453
966,3.404,1997-10-21,0.004121289318768713
967,3.537,1997-10-22,0.03832769951221592
968,3.429,1997-10-23,-0.031010236742560322
969,3.548,1997-10-24,0.03411539096654972
970,3.785,1997-10-27,0.06466182244207914
971,3.467,1997-10-28,-0.08775622018652571
972,3.266,1997-10-29,-0.05972367215461299
973,3.478,1997-10-30,0.06289142138381802
974,3.552,1997-10-31,0.021053409197832263
975,3.371,1997-11-03,-0.05230138887799995
976,3.423,1997-11-04,0.01530792329612453
977,3.468,1997-11-05,0.013060699370247222
978,3.392,1997-11-06,-0.022158340988638822
979,3.256,1997-11-07,-0.04092026978936279
980,3.433,1997-11-10,0.05293506633526113
981,3.495,1997-11-11,0.01789886121021871
982,3.477,1997-11-12,-0.005163522660049269
983,3.251,1997-11-13,-0.067207211703956
984,3.029,1997-11-14,-0.07073010927666806
985,2.97,1997-11-17,-0.01967057923049186
986,2.949,1997-11-18,-0.0070958229814692166
987,2.861,1997-11-19,-0.03029491576516584
988,2.708,1997-11-20,-0.054960859017944674
989,2.762,1997-11-21,0.01974469993707177
990,2.577,1997-11-24,-0.06932912331687234
991,2.66,1997-11-25,0.03170019112337987
992,2.578,1997-11-26,-0.03131221827661223
993,2.768,1997-12-01,0.07111113323842753
994,2.718,1997-12-02,-0.018228722026471078
995,2.609,1997-12-03,-0.040929309574360535
996,2.456,1997-12-04,-0.060432995869695354
997,2.453,1997-12-05,-0.0012222450085438352
998,2.422,1997-12-08,-0.012718120145451635
999,2.526,1997-12-09,0.042043378797398744
1000,2.354,1997-12-10,-0.07052101509021423
1001,2.343,1997-12-11,-0.004683849312426426
1002,2.357,1997-12-12,0.005957464428335663
1003,2.307,1997-12-15,-0.021441644762377615
1004,2.409,1997-12-16,0.043263744441117614
1005,2.438,1997-12-17,0.011966307426345664
1006,2.412,1997-12-18,-0.010721752194140927
1007,2.471,1997-12-19,0.024166648141534148
1008,2.367,1997-12-22,-0.04299959647462615
1009,2.216,1997-12-23,-0.06591956164680939
1010,2.246,1997-12-24,0.013447087431214033
1011,2.252,1997-12-26,0.0026678539611924477
1012,2.309,1997-12-29,0.02499582009491462
1013,2.235,1997-12-30,-0.03257330230682622
1014,2.264,1997-12-31,0.012891932275404408
1015,2.153,1998-01-02,-0.05027094195871042
1016,2.207,1998-01-05,0.024771908892373233
1017,2.182,1998-01-06,-0.011392239863720188
1018,2.145,1998-01-07,-0.017102335030898693
1019,2.046,1998-01-08,-0.047252884850545615
1020,2.046,1998-01-09,0.0
1021,2.002,1998-01-12,-0.021739986636405875
1022,2.014,1998-01-13,0.005976113403341728
1023,2.016,1998-01-14,0.000992555912751643
1024,2.094,1998-01-15,0.037960762239222796
1025,2.176,1998-01-16,0.03841221654535129
1026,2.115,1998-01-20,-0.02843351649545483
1027,2.084,1998-01-21,-0.014765688607120828
1028,2.16,1998-01-22,0.03581909780495327
1029,2.117,1998-01-23,-0.02010822954334561
1030,2.064,1998-01-26,-0.025354144533411817
1031,2.042,1998-01-27,-0.010716127876842618
1032,2.001,1998-01-28,-0.02028266414087745
1033,2.101,1998-01-29,0.048766366261267124
1034,2.257,1998-01-30,0.0716230759725353
1035,2.329,1998-02-02,0.03140249306680531
1036,2.307,1998-02-03,-0.00949101171058741
1037,2.299,1998-02-04,-0.003473733410572133
1038,2.383,1998-02-05,0.03588595233556052
1039,2.359,1998-02-06,-0.010122397691067113
1040,2.221,1998-02-09,-0.06028025551324749
1041,2.268,1998-02-10,0.020940840953215037
1042,2.238,1998-02-11,-0.013315775975772062
1043,2.288,1998-02-12,0.02209546362781792
1044,2.208,1998-02-13,-0.035590945102702394
1045,2.166,1998-02-17,-0.01920497983605015
1046,2.238,1998-02-18,0.03270046131093474
1047,2.217,1998-02-19,-0.009427679255559082
1048,2.198,1998-02-20,-0.008607074652744814
1049,2.179,1998-02-23,-0.008681800018946842
1050,2.216,1998-02-24,0.016837712922554725
1051,2.286,1998-02-25,0.031099796487581544
1052,2.284,1998-02-26,-0.0008752735788552639
1053,2.321,1998-02-27,0.01606983549853637
1054,2.292,1998-03-02,-0.012573328439807028
1055,2.241,1998-03-03,-0.022502604033703025
1056,2.228,1998-03-04,-0.00581787275375228
1057,2.141,1998-03-05,-0.0398313124574919
1058,2.129,1998-03-06,-0.005620623696203383
1059,2.169,1998-03-09,0.018613845933394997
1060,2.137,1998-03-10,-0.014863255507726818
1061,2.172,1998-03-11,0.01624542573467849
1062,2.134,1998-03-12,-0.017650249192127505
1063,2.137,1998-03-13,0.0014048234574489797
1064,2.155,1998-03-16,0.008387747218700399
1065,2.155,1998-03-17,0.0
1066,2.239,1998-03-18,0.03823861406090663
1067,2.3,1998-03-19,0.026879785318486196
1068,2.343,1998-03-20,0.018523036590554556
1069,2.351,1998-03-23,0.003408610032273782
1070,2.33,1998-03-24,-0.008972501980323197
1071,2.365,1998-03-25,0.014909754366287064
1072,2.338,1998-03-26,-0.011482158894019729
1073,2.3,1998-03-27,-0.016386740114772744
1074,2.409,1998-03-30,0.04630260069763024
1075,2.522,1998-03-31,0.0458405139099934
1076,2.501,1998-04-01,-0.008361585647245786
1077,2.562,1998-04-02,0.024097551579060524
1078,2.556,1998-04-03,-0.002344666959254023
1079,2.535,1998-04-06,-0.008249899472141836
1080,2.668,1998-04-07,0.0511354910102308
1081,2.689,1998-04-08,0.007840249233350192
1082,2.657,1998-04-09,-0.011971710509051131
1083,2.479,1998-04-13,-0.06934241372462295
1084,2.501,1998-04-14,0.00883539884242842
1085,2.521,1998-04-15,0.007964996310300775
1086,2.479,1998-04-16,-0.01680039515272922
1087,2.475,1998-04-17,-0.0016148570323998447
1088,2.469,1998-04-20,-0.0024271856576112997
1089,2.561,1998-04-21,0.03658459685434586
1090,2.398,1998-04-22,-0.06576275061206562
